"voxel" "x" "y" "z" "ROI" "pvalue" "discoveries"
"2988" 2988 39 24 6 2 0.7343308 0
"2989" 2989 40 24 6 2 0.4117356 0
"2990" 2990 41 24 6 2 0.492876 0
"2991" 2991 42 24 6 2 0.2142753 0
"2992" 2992 43 24 6 2 0.1593884 0
"2993" 2993 44 24 6 2 0.03716909 0
"2994" 2994 45 24 6 2 0.4122855 0
"2995" 2995 46 24 6 2 0.7965058 0
"2996" 2996 47 24 6 2 0.6249689 0
"2997" 2997 17 25 6 18 0.3302081 0
"2998" 2998 18 25 6 18 0.4384847 0
"2999" 2999 19 25 6 18 0.5926231 0
"3000" 3000 20 25 6 18 0.4459481 0
"3001" 3001 21 25 6 18 0.3581834 0
"3002" 3002 22 25 6 18 0.2686847 0
"3003" 3003 23 25 6 18 0.1464988 0
"3004" 3004 45 25 6 7 0.4331269 0
"3005" 3005 46 25 6 7 0.963858 0
"3006" 3006 47 25 6 7 0.003428847 1
"3007" 3007 17 26 6 18 0.5690828 0
"3008" 3008 18 26 6 18 0.7770653 0
"3009" 3009 19 26 6 18 0.2436957 0
"3010" 3010 20 26 6 18 0.122089 0
"3011" 3011 21 26 6 18 0.1045703 0
"3012" 3012 22 26 6 18 0.9233654 0
"3013" 3013 23 26 6 18 0.3145694 0
"3014" 3014 44 26 6 7 0.4882351 0
"3015" 3015 45 26 6 7 0.7878003 0
"3016" 3016 46 26 6 7 8.600386e-05 1
"3017" 3017 47 26 6 7 0.2612197 0
"3018" 3018 48 26 6 7 0.4680047 0
"3019" 3019 17 27 6 18 0.8549403 0
"3020" 3020 18 27 6 18 0.5220963 0
"3021" 3021 19 27 6 18 0.2435444 0
"3022" 3022 20 27 6 18 0.3560113 0
"3023" 3023 21 27 6 18 0.5107684 0
"3024" 3024 22 27 6 18 0.5430767 0
"3025" 3025 43 27 6 7 0.6686713 0
"3026" 3026 44 27 6 7 0.4618086 0
"3027" 3027 45 27 6 7 0.9576714 0
"3028" 3028 46 27 6 7 0.2674637 0
"3029" 3029 47 27 6 7 0.03729334 0
"3030" 3030 48 27 6 7 0.5895421 0
"3031" 3031 17 28 6 18 0.3655456 0
"3032" 3032 18 28 6 18 0.4535919 0
"3033" 3033 19 28 6 18 0.8571806 0
"3034" 3034 20 28 6 18 0.6269961 0
"3035" 3035 21 28 6 18 0.5824118 0
"3036" 3036 42 28 6 7 0.03980684 0
"3037" 3037 43 28 6 7 0.6125667 0
"3038" 3038 44 28 6 7 0.0913635 0
"3039" 3039 45 28 6 7 0.2015478 0
"3040" 3040 46 28 6 7 0.05511431 0
"3041" 3041 47 28 6 7 0.2838139 0
"3042" 3042 48 28 6 7 0.00274533 1
"3043" 3043 17 29 6 18 0.9580947 0
"3044" 3044 18 29 6 18 0.04236331 0
"3045" 3045 19 29 6 18 0.0001178773 1
"3046" 3046 20 29 6 18 0.2435969 0
"3047" 3047 21 29 6 18 0.8984802 0
"3048" 3048 42 29 6 7 0.001070137 1
"3049" 3049 43 29 6 7 0.7922621 0
"3050" 3050 44 29 6 7 0.320967 0
"3051" 3051 45 29 6 7 0.4412909 0
"3052" 3052 46 29 6 7 0.8321522 0
"3053" 3053 47 29 6 7 0.6535014 0
"3054" 3054 48 29 6 7 0.05589692 0
"3055" 3055 49 29 6 7 0.1881875 0
"3056" 3056 16 30 6 18 0.5322423 0
"3057" 3057 17 30 6 18 0.4340075 0
"3058" 3058 18 30 6 18 0.006920897 0
"3059" 3059 19 30 6 18 0.0003047403 1
"3060" 3060 20 30 6 18 0.0730207 0
"3061" 3061 21 30 6 18 0.1245637 0
"3062" 3062 42 30 6 7 1.00713e-06 1
"3063" 3063 43 30 6 7 0.01876763 0
"3064" 3064 44 30 6 7 0.3936284 0
"3065" 3065 45 30 6 7 0.1028389 0
"3066" 3066 46 30 6 7 0.1744142 0
"3067" 3067 47 30 6 7 0.2069145 0
"3068" 3068 48 30 6 7 0.007783701 0
"3069" 3069 49 30 6 7 0.01677874 0
"3070" 3070 15 31 6 18 0.05701554 0
"3071" 3071 16 31 6 18 0.1244227 0
"3072" 3072 17 31 6 18 0.03177287 0
"3073" 3073 18 31 6 18 0.5886044 0
"3074" 3074 19 31 6 18 0.3886124 0
"3075" 3075 43 31 6 7 0.3227588 0
"3076" 3076 44 31 6 7 0.05511484 0
"3077" 3077 45 31 6 7 0.3801149 0
"3078" 3078 46 31 6 7 0.072997 0
"3079" 3079 47 31 6 7 0.2750676 0
"3080" 3080 48 31 6 7 0.3849827 0
"3081" 3081 49 31 6 7 0.1167778 0
"3082" 3082 15 32 6 18 0.9660791 0
"3083" 3083 16 32 6 18 0.3523968 0
"3084" 3084 17 32 6 18 0.8144581 0
"3085" 3085 18 32 6 18 0.2198274 0
"3086" 3086 19 32 6 18 0.0533763 0
"3087" 3087 43 32 6 7 0.00041724 1
"3088" 3088 44 32 6 7 0.308533 0
"3089" 3089 45 32 6 7 0.05176168 0
"3090" 3090 46 32 6 7 0.02923983 0
"3091" 3091 47 32 6 7 0.02981348 0
"3092" 3092 48 32 6 7 0.00293295 1
"3093" 3093 49 32 6 7 0.1176611 0
"3094" 3094 15 33 6 18 0.4950215 0
"3095" 3095 16 33 6 18 0.5770318 0
"3096" 3096 17 33 6 18 0.3854276 0
"3097" 3097 18 33 6 18 0.1956314 0
"3098" 3098 49 33 6 7 0.0002858302 1
"3099" 3099 16 34 6 18 0.5142663 0
"3100" 3100 17 34 6 18 0.591495 0
"3101" 3101 50 39 6 11 0.267603 0
"3102" 3102 14 40 6 22 0.07863415 0
"3103" 3103 49 40 6 11 0.6943259 0
"3104" 3104 50 40 6 11 0.8262315 0
"3105" 3105 14 41 6 22 0.2801871 0
"3106" 3106 15 41 6 22 0.642248 0
"3107" 3107 16 41 6 22 0.6288825 0
"3108" 3108 17 41 6 22 0.132894 0
"3109" 3109 18 41 6 22 0.7598649 0
"3110" 3110 19 41 6 22 0.3605402 0
"3111" 3111 20 41 6 22 0.3985328 0
"3112" 3112 48 41 6 11 0.1384935 0
"3113" 3113 49 41 6 11 0.007033297 0
"3114" 3114 50 41 6 11 0.0130456 0
"3115" 3115 14 42 6 22 0.4537745 0
"3116" 3116 15 42 6 22 0.4784604 0
"3117" 3117 16 42 6 22 0.3458269 0
"3118" 3118 17 42 6 22 0.6397755 0
"3119" 3119 18 42 6 22 0.509023 0
"3120" 3120 19 42 6 22 0.4306939 0
"3121" 3121 20 42 6 22 0.1717197 0
"3122" 3122 47 42 6 11 0.3811399 0
"3123" 3123 48 42 6 11 0.1352749 0
"3124" 3124 49 42 6 11 0.1775171 0
"3125" 3125 50 42 6 11 0.4618576 0
"3126" 3126 14 43 6 22 0.05048713 0
"3127" 3127 15 43 6 22 0.4037487 0
"3128" 3128 16 43 6 22 0.005227172 0
"3129" 3129 17 43 6 22 0.03564211 0
"3130" 3130 18 43 6 22 0.06945099 0
"3131" 3131 19 43 6 22 0.2242972 0
"3132" 3132 20 43 6 22 0.01545153 0
"3133" 3133 45 43 6 11 0.2020894 0
"3134" 3134 46 43 6 11 0.08523877 0
"3135" 3135 47 43 6 11 0.6657546 0
"3136" 3136 48 43 6 11 0.5418078 0
"3137" 3137 49 43 6 11 0.4820834 0
"3138" 3138 50 43 6 11 0.3905053 0
"3139" 3139 14 44 6 22 0.04727048 0
"3140" 3140 15 44 6 22 0.02945474 0
"3141" 3141 16 44 6 22 0.0009780394 0
"3142" 3142 17 44 6 22 0.1452194 0
"3143" 3143 18 44 6 22 0.7619217 0
"3144" 3144 19 44 6 22 0.9764112 0
"3145" 3145 20 44 6 22 0.3540971 0
"3146" 3146 44 44 6 11 0.08934477 0
"3147" 3147 45 44 6 11 0.01400699 0
"3148" 3148 46 44 6 11 0.05691705 0
"3149" 3149 47 44 6 11 0.7238297 0
"3150" 3150 48 44 6 11 0.946491 0
"3151" 3151 49 44 6 11 0.006992391 0
"3152" 3152 50 44 6 11 0.02091992 0
"3153" 3153 14 45 6 22 0.2433918 0
"3154" 3154 15 45 6 22 0.5380736 0
"3155" 3155 16 45 6 22 0.7391704 0
"3156" 3156 17 45 6 22 0.8225141 0
"3157" 3157 18 45 6 22 0.5122892 0
"3158" 3158 19 45 6 22 0.9325689 0
"3159" 3159 20 45 6 22 0.8300303 0
"3160" 3160 44 45 6 11 0.1068229 0
"3161" 3161 45 45 6 11 0.5670801 0
"3162" 3162 46 45 6 11 0.4012192 0
"3163" 3163 47 45 6 11 0.240433 0
"3164" 3164 48 45 6 11 0.3209635 0
"3165" 3165 49 45 6 11 0.3065276 0
"3166" 3166 50 45 6 11 0.7539683 0
"3167" 3167 14 46 6 22 0.900085 0
"3168" 3168 15 46 6 22 0.05129862 0
"3169" 3169 16 46 6 22 0.3196519 0
"3170" 3170 17 46 6 22 0.03726804 0
"3171" 3171 18 46 6 22 0.7188712 0
"3172" 3172 19 46 6 22 0.5292132 0
"3173" 3173 20 46 6 22 0.2329109 0
"3174" 3174 21 46 6 22 0.5502802 0
"3175" 3175 43 46 6 11 0.8168515 0
"3176" 3176 44 46 6 11 0.4065159 0
"3177" 3177 45 46 6 11 0.86211 0
"3178" 3178 46 46 6 11 0.7771829 0
"3179" 3179 47 46 6 11 0.5483203 0
"3180" 3180 48 46 6 11 0.7760464 0
"3181" 3181 49 46 6 11 0.7063135 0
"3182" 3182 50 46 6 11 0.9834132 0
"3183" 3183 14 47 6 22 0.9042108 0
"3184" 3184 15 47 6 22 0.01153936 0
"3185" 3185 16 47 6 22 0.5455516 0
"3186" 3186 17 47 6 22 0.3249258 0
"3187" 3187 18 47 6 22 0.1021153 0
"3188" 3188 19 47 6 22 0.9531374 0
"3189" 3189 20 47 6 22 0.09541451 0
"3190" 3190 21 47 6 22 0.7101793 0
"3191" 3191 44 47 6 11 0.3413701 0
"3192" 3192 45 47 6 11 0.2937652 0
"3193" 3193 46 47 6 11 0.1603653 0
"3194" 3194 47 47 6 11 0.4563087 0
"3195" 3195 48 47 6 11 0.3100178 0
"3196" 3196 49 47 6 11 0.8136738 0
"3197" 3197 50 47 6 11 0.08295006 0
"3198" 3198 14 48 6 22 0.3122703 0
"3199" 3199 15 48 6 22 0.7113801 0
"3200" 3200 16 48 6 22 0.6791063 0
"3201" 3201 17 48 6 22 0.7286593 0
"3202" 3202 18 48 6 22 0.07965924 0
"3203" 3203 19 48 6 22 0.06589505 0
"3204" 3204 44 48 6 11 0.7468803 0
"3205" 3205 45 48 6 11 0.006601359 0
"3206" 3206 46 48 6 11 0.2878038 0
"3207" 3207 47 48 6 11 0.3323871 0
"3208" 3208 48 48 6 11 0.07103989 0
"3209" 3209 49 48 6 11 0.2573527 0
"3210" 3210 50 48 6 11 0.4754108 0
"3211" 3211 15 49 6 17 0.7062048 0
"3212" 3212 16 49 6 17 0.112477 0
"3213" 3213 17 49 6 17 0.154968 0
"3214" 3214 18 49 6 17 0.05938123 0
"3215" 3215 19 49 6 17 0.7441653 0
"3216" 3216 20 49 6 17 0.9358137 0
"3217" 3217 44 49 6 11 0.5636669 0
"3218" 3218 45 49 6 11 0.003189826 1
"3219" 3219 46 49 6 11 0.8992113 0
"3220" 3220 47 49 6 11 0.7361942 0
"3221" 3221 48 49 6 11 0.1819626 0
"3222" 3222 49 49 6 11 0.08548104 0
"3223" 3223 50 49 6 11 0.002331668 1
"3224" 3224 16 50 6 17 0.002817417 0
"3225" 3225 17 50 6 17 0.2906723 0
"3226" 3226 18 50 6 17 0.6686467 0
"3227" 3227 19 50 6 17 0.5781091 0
"3228" 3228 20 50 6 17 0.3963869 0
"3229" 3229 44 50 6 11 0.05331756 0
"3230" 3230 45 50 6 11 0.003077654 1
"3231" 3231 46 50 6 11 0.818062 0
"3232" 3232 47 50 6 11 0.5158286 0
"3233" 3233 48 50 6 11 0.2722356 0
"3234" 3234 49 50 6 11 0.04298948 0
"3235" 3235 17 51 6 17 0.9719411 0
"3236" 3236 18 51 6 17 0.7039938 0
"3237" 3237 19 51 6 17 0.1661241 0
"3238" 3238 20 51 6 17 0.2072734 0
"3239" 3239 43 51 6 6 0.7449245 0
"3240" 3240 44 51 6 6 0.717517 0
"3241" 3241 45 51 6 6 0.7699495 0
"3242" 3242 46 51 6 6 0.9484959 0
"3243" 3243 47 51 6 11 0.9488685 0
"3244" 3244 48 51 6 11 0.9096186 0
"3245" 3245 49 51 6 11 0.3253003 0
"3246" 3246 18 52 6 17 0.1295758 0
"3247" 3247 19 52 6 17 0.9086798 0
"3248" 3248 20 52 6 17 0.7279894 0
"3249" 3249 42 52 6 6 0.06835366 0
"3250" 3250 43 52 6 6 0.6895736 0
"3251" 3251 44 52 6 6 0.6821144 0
"3252" 3252 45 52 6 6 0.4954059 0
"3253" 3253 46 52 6 6 0.8012969 0
"3254" 3254 47 52 6 6 0.6673424 0
"3255" 3255 48 52 6 6 0.8676285 0
"3256" 3256 49 52 6 6 0.04761911 0
"3257" 3257 18 53 6 17 0.8744254 0
"3258" 3258 19 53 6 17 0.9536757 0
"3259" 3259 20 53 6 17 0.4924154 0
"3260" 3260 21 53 6 17 0.3694925 0
"3261" 3261 22 53 6 17 0.7669769 0
"3262" 3262 33 53 6 1 0.6012387 0
"3263" 3263 34 53 6 1 0.000342158 1
"3264" 3264 35 53 6 1 8.936444e-05 1
"3265" 3265 41 53 6 6 0.9754965 0
"3266" 3266 42 53 6 6 0.5661074 0
"3267" 3267 43 53 6 6 0.6245171 0
"3268" 3268 44 53 6 6 0.8745974 0
"3269" 3269 45 53 6 6 0.09147913 0
"3270" 3270 46 53 6 6 0.1794888 0
"3271" 3271 47 53 6 6 0.03455519 0
"3272" 3272 48 53 6 6 0.6849424 0
"3273" 3273 49 53 6 6 0.2812347 0
"3274" 3274 18 54 6 17 0.535368 0
"3275" 3275 19 54 6 17 0.9086584 0
"3276" 3276 20 54 6 17 0.3841105 0
"3277" 3277 21 54 6 17 0.3075409 0
"3278" 3278 22 54 6 17 0.2041825 0
"3279" 3279 23 54 6 17 0.8289526 0
"3280" 3280 28 54 6 1 0.1822062 0
"3281" 3281 29 54 6 1 0.0009642824 1
"3282" 3282 30 54 6 1 0.0005130451 1
"3283" 3283 31 54 6 1 0.08276588 0
"3284" 3284 32 54 6 1 0.9901336 0
"3285" 3285 33 54 6 1 0.02589278 0
"3286" 3286 34 54 6 1 3.79876e-06 1
"3287" 3287 35 54 6 1 0.0003403057 1
"3288" 3288 41 54 6 6 0.578185 0
"3289" 3289 42 54 6 6 0.1911455 0
"3290" 3290 43 54 6 6 0.3451274 0
"3291" 3291 44 54 6 6 0.2653398 0
"3292" 3292 45 54 6 6 0.5890961 0
"3293" 3293 46 54 6 6 0.6451119 0
"3294" 3294 47 54 6 6 0.1584193 0
"3295" 3295 18 55 6 17 0.8526204 0
"3296" 3296 19 55 6 17 0.9731311 0
"3297" 3297 20 55 6 17 0.9546162 0
"3298" 3298 21 55 6 17 0.01889241 0
"3299" 3299 22 55 6 17 0.8189462 0
"3300" 3300 23 55 6 17 0.7646453 0
"3301" 3301 28 55 6 1 0.07425918 0
"3302" 3302 29 55 6 1 0.1048566 0
"3303" 3303 30 55 6 1 0.007869317 0
"3304" 3304 31 55 6 1 0.006186594 0
"3305" 3305 32 55 6 1 0.1870115 0
"3306" 3306 33 55 6 1 0.2136162 0
"3307" 3307 34 55 6 1 0.6808867 0
"3308" 3308 35 55 6 1 0.1705002 0
"3309" 3309 40 55 6 6 0.3042926 0
"3310" 3310 41 55 6 6 0.1508432 0
"3311" 3311 42 55 6 6 0.9536692 0
"3312" 3312 43 55 6 6 0.6371919 0
"3313" 3313 44 55 6 6 0.4533887 0
"3314" 3314 45 55 6 6 0.4440485 0
"3315" 3315 46 55 6 6 0.8716388 0
"3316" 3316 47 55 6 6 0.09471695 0
"3317" 3317 19 56 6 17 0.05560236 0
"3318" 3318 20 56 6 17 0.901305 0
"3319" 3319 21 56 6 17 0.1144266 0
"3320" 3320 22 56 6 17 0.07442505 0
"3321" 3321 23 56 6 17 0.8339856 0
"3322" 3322 24 56 6 17 0.6007226 0
"3323" 3323 28 56 6 1 0.001217741 1
"3324" 3324 29 56 6 1 0.0013601 1
"3325" 3325 30 56 6 1 0.4658199 0
"3326" 3326 31 56 6 1 0.6530656 0
"3327" 3327 32 56 6 1 0.2055556 0
"3328" 3328 33 56 6 1 0.9837619 0
"3329" 3329 34 56 6 1 1.68396e-06 1
"3330" 3330 35 56 6 1 0.08856467 0
"3331" 3331 36 56 6 1 0.2696197 0
"3332" 3332 40 56 6 6 0.3274024 0
"3333" 3333 41 56 6 6 0.8978971 0
"3334" 3334 42 56 6 6 0.8514685 0
"3335" 3335 43 56 6 6 0.4408326 0
"3336" 3336 44 56 6 6 0.7800761 0
"3337" 3337 45 56 6 6 0.3568834 0
"3338" 3338 46 56 6 6 0.4871572 0
"3339" 3339 47 56 6 6 0.5061062 0
"3340" 3340 20 57 6 17 0.1134465 0
"3341" 3341 21 57 6 17 0.8602785 0
"3342" 3342 22 57 6 17 0.1090164 0
"3343" 3343 23 57 6 17 0.1047398 0
"3344" 3344 24 57 6 17 0.9175386 0
"3345" 3345 25 57 6 17 0.7439137 0
"3346" 3346 28 57 6 1 0.006759964 0
"3347" 3347 29 57 6 1 2.090988e-06 1
"3348" 3348 30 57 6 1 0.005475374 0
"3349" 3349 31 57 6 1 0.921716 0
"3350" 3350 32 57 6 1 0.04467114 0
"3351" 3351 33 57 6 1 0.0264215 0
"3352" 3352 34 57 6 1 9.438243e-09 1
"3353" 3353 35 57 6 1 0.0004183871 1
"3354" 3354 36 57 6 1 0.1397858 0
"3355" 3355 40 57 6 6 0.4882532 0
"3356" 3356 41 57 6 6 0.09055479 0
"3357" 3357 42 57 6 6 0.2052866 0
"3358" 3358 43 57 6 6 0.738229 0
"3359" 3359 44 57 6 6 0.1239357 0
"3360" 3360 45 57 6 6 0.2607603 0
"3361" 3361 46 57 6 6 0.3713922 0
"3362" 3362 47 57 6 6 0.1063082 0
"3363" 3363 20 58 6 17 0.17622 0
"3364" 3364 21 58 6 17 0.9593973 0
"3365" 3365 22 58 6 17 0.6655816 0
"3366" 3366 23 58 6 17 0.2706452 0
"3367" 3367 24 58 6 17 0.3931227 0
"3368" 3368 25 58 6 17 0.02119588 0
"3369" 3369 28 58 6 1 0.306609 0
"3370" 3370 29 58 6 1 0.0004250618 1
"3371" 3371 30 58 6 1 0.0001385002 1
"3372" 3372 31 58 6 1 0.00204596 1
"3373" 3373 32 58 6 1 0.7586472 0
"3374" 3374 33 58 6 1 0.2512479 0
"3375" 3375 34 58 6 1 0.001540942 1
"3376" 3376 35 58 6 1 6.623069e-05 1
"3377" 3377 36 58 6 1 0.0005973753 1
"3378" 3378 40 58 6 6 0.2358167 0
"3379" 3379 41 58 6 6 0.3750573 0
"3380" 3380 42 58 6 6 0.1583102 0
"3381" 3381 43 58 6 6 0.3378903 0
"3382" 3382 44 58 6 6 0.726345 0
"3383" 3383 45 58 6 6 0.03508733 0
"3384" 3384 46 58 6 6 0.07449895 0
"3385" 3385 20 59 6 17 0.08665463 0
"3386" 3386 21 59 6 17 0.9240769 0
"3387" 3387 22 59 6 17 0.4569154 0
"3388" 3388 23 59 6 17 0.03491507 0
"3389" 3389 24 59 6 17 0.420295 0
"3390" 3390 25 59 6 17 0.07383122 0
"3391" 3391 26 59 6 17 0.7728715 0
"3392" 3392 28 59 6 1 0.5444109 0
"3393" 3393 29 59 6 1 0.01071215 0
"3394" 3394 30 59 6 1 0.002238228 1
"3395" 3395 31 59 6 1 0.797979 0
"3396" 3396 32 59 6 1 0.7506119 0
"3397" 3397 33 59 6 1 0.176648 0
"3398" 3398 34 59 6 1 0.5102387 0
"3399" 3399 35 59 6 1 4.771644e-07 1
"3400" 3400 36 59 6 1 3.959336e-09 1
"3401" 3401 40 59 6 6 0.5447532 0
"3402" 3402 41 59 6 6 0.08203953 0
"3403" 3403 42 59 6 6 0.3606347 0
"3404" 3404 43 59 6 6 0.9618854 0
"3405" 3405 44 59 6 6 0.245973 0
"3406" 3406 45 59 6 6 0.1881239 0
"3407" 3407 21 60 6 17 0.1878922 0
"3408" 3408 22 60 6 17 0.01526872 0
"3409" 3409 23 60 6 17 0.5666438 0
"3410" 3410 24 60 6 17 0.7148031 0
"3411" 3411 25 60 6 17 0.6699035 0
"3412" 3412 26 60 6 17 0.298728 0
"3413" 3413 28 60 6 1 0.703118 0
"3414" 3414 29 60 6 1 0.9655158 0
"3415" 3415 30 60 6 1 0.08555964 0
"3416" 3416 31 60 6 1 0.005157837 0
"3417" 3417 32 60 6 1 0.01091962 0
"3418" 3418 33 60 6 1 0.20795 0
"3419" 3419 34 60 6 1 0.9122068 0
"3420" 3420 35 60 6 1 0.007436139 0
"3421" 3421 43 60 6 6 0.2257896 0
"3422" 3422 44 60 6 6 0.8387174 0
"3423" 3423 29 61 6 1 0.4545314 0
"3424" 3424 30 61 6 1 0.2023994 0
"3425" 3425 33 61 6 1 0.9534048 0
"3426" 3426 34 61 6 1 0.2779313 0
"3427" 3427 35 61 6 1 0.4178457 0
"3428" 3428 29 62 6 1 0.01338731 0
"3429" 3429 33 62 6 1 4.792112e-05 1
"3430" 3430 34 62 6 1 0.7718574 0
"3431" 3431 26 13 7 13 0.01435672 0
"3432" 3432 25 14 7 13 0.757742 0
"3433" 3433 26 14 7 13 0.1158463 0
"3434" 3434 38 14 7 2 0.01985738 0
"3435" 3435 39 14 7 2 0.01159157 0
"3436" 3436 40 14 7 2 0.0006302989 1
"3437" 3437 24 15 7 13 0.03379931 0
"3438" 3438 25 15 7 13 0.7785661 0
"3439" 3439 26 15 7 13 0.6160544 0
"3440" 3440 38 15 7 2 0.002624299 1
"3441" 3441 39 15 7 2 7.736443e-05 1
"3442" 3442 40 15 7 2 0.006628613 0
"3443" 3443 41 15 7 2 0.5633957 0
"3444" 3444 22 16 7 13 0.3453471 0
"3445" 3445 23 16 7 13 0.8331399 0
"3446" 3446 24 16 7 13 0.2372845 0
"3447" 3447 25 16 7 13 0.5537883 0
"3448" 3448 26 16 7 13 0.1634787 0
"3449" 3449 37 16 7 2 0.4085355 0
"3450" 3450 38 16 7 2 0.5701873 0
"3451" 3451 39 16 7 2 0.001864893 1
"3452" 3452 40 16 7 2 0.002067365 1
"3453" 3453 41 16 7 2 0.5185744 0
"3454" 3454 42 16 7 2 0.8315992 0
"3455" 3455 22 17 7 13 0.1336506 0
"3456" 3456 23 17 7 13 0.6378078 0
"3457" 3457 24 17 7 13 0.7637636 0
"3458" 3458 25 17 7 13 0.1331527 0
"3459" 3459 26 17 7 13 0.07396727 0
"3460" 3460 37 17 7 2 0.04545975 0
"3461" 3461 38 17 7 2 0.1947748 0
"3462" 3462 39 17 7 2 0.01342921 0
"3463" 3463 40 17 7 2 0.126782 0
"3464" 3464 41 17 7 2 0.2498881 0
"3465" 3465 42 17 7 2 0.8782991 0
"3466" 3466 21 18 7 13 0.01189108 0
"3467" 3467 22 18 7 13 0.6196932 0
"3468" 3468 23 18 7 13 0.6676364 0
"3469" 3469 24 18 7 13 0.1449043 0
"3470" 3470 25 18 7 13 0.03354782 0
"3471" 3471 38 18 7 2 0.7869331 0
"3472" 3472 39 18 7 2 0.004754651 1
"3473" 3473 40 18 7 2 0.912993 0
"3474" 3474 41 18 7 2 0.4315071 0
"3475" 3475 42 18 7 2 0.09255502 0
"3476" 3476 43 18 7 2 0.6114263 0
"3477" 3477 20 19 7 13 0.03066572 0
"3478" 3478 21 19 7 13 0.9558525 0
"3479" 3479 22 19 7 13 0.9471247 0
"3480" 3480 23 19 7 13 0.4657045 0
"3481" 3481 24 19 7 13 0.5428638 0
"3482" 3482 39 19 7 2 0.3066169 0
"3483" 3483 40 19 7 2 0.8463471 0
"3484" 3484 41 19 7 2 0.8185368 0
"3485" 3485 42 19 7 2 0.3422932 0
"3486" 3486 43 19 7 2 0.9927077 0
"3487" 3487 44 19 7 2 0.9846611 0
"3488" 3488 20 20 7 13 0.5668602 0
"3489" 3489 21 20 7 13 0.169493 0
"3490" 3490 22 20 7 13 0.4355249 0
"3491" 3491 23 20 7 13 0.9677008 0
"3492" 3492 39 20 7 2 0.3521898 0
"3493" 3493 40 20 7 2 0.07978778 0
"3494" 3494 41 20 7 2 0.7263108 0
"3495" 3495 42 20 7 2 0.2835429 0
"3496" 3496 43 20 7 2 0.4115594 0
"3497" 3497 44 20 7 2 0.6554364 0
"3498" 3498 45 20 7 2 0.8452 0
"3499" 3499 19 21 7 13 0.4758092 0
"3500" 3500 20 21 7 13 0.02162639 0
"3501" 3501 21 21 7 13 0.3347373 0
"3502" 3502 22 21 7 13 0.4257007 0
"3503" 3503 23 21 7 13 0.5918178 0
"3504" 3504 39 21 7 2 0.8388186 0
"3505" 3505 40 21 7 2 0.2346994 0
"3506" 3506 41 21 7 2 0.1567817 0
"3507" 3507 42 21 7 2 0.01065473 0
"3508" 3508 43 21 7 2 0.7584156 0
"3509" 3509 44 21 7 2 0.6425509 0
"3510" 3510 45 21 7 2 0.8838343 0
"3511" 3511 18 22 7 23 0.443763 0
"3512" 3512 19 22 7 23 0.440037 0
"3513" 3513 20 22 7 23 0.01106983 0
"3514" 3514 21 22 7 23 0.36535 0
"3515" 3515 22 22 7 23 0.4929135 0
"3516" 3516 23 22 7 23 0.6243379 0
"3517" 3517 24 22 7 23 0.3205504 0
"3518" 3518 39 22 7 2 0.1030477 0
"3519" 3519 40 22 7 2 0.5221303 0
"3520" 3520 41 22 7 2 0.2345878 0
"3521" 3521 42 22 7 2 0.1334614 0
"3522" 3522 43 22 7 2 0.1724394 0
"3523" 3523 44 22 7 2 0.5382031 0
"3524" 3524 45 22 7 2 0.009026208 0
"3525" 3525 46 22 7 2 0.0006549879 1
"3526" 3526 18 23 7 23 0.05255202 0
"3527" 3527 19 23 7 23 0.2990762 0
"3528" 3528 20 23 7 23 0.1535358 0
"3529" 3529 21 23 7 23 0.2249092 0
"3530" 3530 22 23 7 23 0.987131 0
"3531" 3531 23 23 7 23 0.6723548 0
"3532" 3532 24 23 7 23 0.01875688 0
"3533" 3533 40 23 7 2 0.05377823 0
"3534" 3534 41 23 7 2 0.8224036 0
"3535" 3535 42 23 7 2 0.4634802 0
"3536" 3536 43 23 7 2 0.3193832 0
"3537" 3537 44 23 7 12 0.4954184 0
"3538" 3538 45 23 7 12 0.1935753 0
"3539" 3539 46 23 7 12 0.4502626 0
"3540" 3540 47 23 7 12 0.2607921 0
"3541" 3541 17 24 7 18 0.5038045 0
"3542" 3542 18 24 7 23 0.4492753 0
"3543" 3543 19 24 7 23 0.7231086 0
"3544" 3544 20 24 7 23 0.639285 0
"3545" 3545 21 24 7 23 0.001686004 1
"3546" 3546 22 24 7 23 0.311293 0
"3547" 3547 23 24 7 23 0.8981321 0
"3548" 3548 24 24 7 23 0.645594 0
"3549" 3549 41 24 7 12 0.8187779 0
"3550" 3550 42 24 7 12 0.2942716 0
"3551" 3551 43 24 7 12 0.2401552 0
"3552" 3552 44 24 7 12 0.2444176 0
"3553" 3553 45 24 7 12 0.8037976 0
"3554" 3554 46 24 7 12 0.5115475 0
"3555" 3555 47 24 7 12 0.3764181 0
"3556" 3556 48 24 7 12 0.04218999 0
"3557" 3557 17 25 7 18 0.8781403 0
"3558" 3558 18 25 7 23 0.8597444 0
"3559" 3559 19 25 7 23 0.1265891 0
"3560" 3560 20 25 7 23 0.05042063 0
"3561" 3561 21 25 7 23 1.156454e-05 1
"3562" 3562 22 25 7 23 0.0006189899 1
"3563" 3563 23 25 7 23 9.404025e-06 1
"3564" 3564 41 25 7 12 0.3761821 0
"3565" 3565 42 25 7 12 0.3879424 0
"3566" 3566 43 25 7 12 0.6014373 0
"3567" 3567 44 25 7 12 0.3523964 0
"3568" 3568 45 25 7 12 0.09709597 0
"3569" 3569 46 25 7 12 0.6816471 0
