voxel x y z ROI pvalue
4168 21 26 8 18 0.004768884
4169 22 26 8 18 5.380589e-05
4170 23 26 8 18 3.089813e-05
4171 41 26 8 12 0.1509257
4172 42 26 8 12 0.8674026
4173 43 26 8 12 0.5897227
4174 44 26 8 12 0.07185421
4175 45 26 8 12 0.005244394
4176 46 26 8 12 0.3482857
4177 47 26 8 12 0.6991839
4178 17 27 8 18 0.9515801
4179 18 27 8 18 0.8970091
4180 19 27 8 18 0.8124906
4181 20 27 8 18 0.08116234
4182 21 27 8 18 0.5350475
4183 22 27 8 18 0.02378937
4184 23 27 8 18 0.09558856
4185 41 27 8 12 0.02250163
4186 42 27 8 12 0.04362607
4187 43 27 8 12 0.5708368
4188 44 27 8 12 0.9611436
4189 45 27 8 12 0.04202521
4190 46 27 8 12 0.6340238
4191 47 27 8 12 0.5628782
4192 17 28 8 18 0.5398416
4193 18 28 8 18 0.2767396
4194 19 28 8 18 0.1373794
4195 20 28 8 18 0.01734698
4196 21 28 8 18 0.04882325
4197 41 28 8 12 0.08155261
4198 42 28 8 12 0.05090278
4199 43 28 8 12 0.01018226
4200 44 28 8 12 0.05477957
4201 45 28 8 12 0.005296448
4202 46 28 8 12 0.4964925
4203 47 28 8 12 0.7591724
4204 17 29 8 18 0.3723043
4205 18 29 8 18 0.5640806
4206 19 29 8 18 0.757944
4207 20 29 8 18 0.249229
4208 41 29 8 12 0.5890746
4209 42 29 8 12 0.06210922
4210 43 29 8 12 0.2010994
4211 44 29 8 12 0.06056896
4212 45 29 8 12 0.01588764
4213 46 29 8 12 0.004303232
4214 47 29 8 12 0.04513686
4215 48 29 8 12 0.009891737
4216 49 29 8 12 0.4289997
4217 16 30 8 18 0.4685612
4218 17 30 8 18 0.03652714
4219 18 30 8 18 0.4734653
4220 19 30 8 18 0.8816189
4221 20 30 8 18 0.1988774
4222 41 30 8 7 0.02727839
4223 42 30 8 7 0.05372869
4224 43 30 8 7 0.9437305
4225 44 30 8 12 0.2674813
4226 45 30 8 12 0.5026546
4227 46 30 8 7 0.1256868
4228 47 30 8 7 0.1008835
4229 48 30 8 12 0.6929941
4230 49 30 8 12 0.2753419
4231 15 31 8 18 0.004962632
4232 16 31 8 18 0.8927748
4233 17 31 8 18 0.6332473
4234 18 31 8 18 0.01259963
4235 19 31 8 18 0.01901725
4236 20 31 8 18 0.1998166
4237 41 31 8 7 0.2518744
4238 42 31 8 7 0.158179
4239 43 31 8 7 0.01429346
4240 44 31 8 7 0.0001029377
4241 45 31 8 7 0.02406044
4242 46 31 8 7 0.06063417
4243 47 31 8 7 0.2939382
4244 48 31 8 7 0.2584081
4245 49 31 8 12 0.5594189
4246 15 32 8 18 0.002918506
4247 16 32 8 18 0.3877191
4248 17 32 8 18 0.2020472
4249 18 32 8 18 0.3704541
4250 19 32 8 18 0.9517336
4251 42 32 8 7 0.3833814
4252 43 32 8 7 0.1027966
4253 44 32 8 7 0.0006453704
4254 45 32 8 7 0.9700715
4255 46 32 8 7 0.9575231
4256 47 32 8 7 0.1704956
4257 48 32 8 7 0.6253369
4258 49 32 8 7 0.06883519
4259 15 33 8 18 0.0004743764
4260 16 33 8 18 0.9190955
4261 17 33 8 18 0.1776887
4262 44 33 8 7 0.02165986
4263 45 33 8 7 0.4067633
4264 46 33 8 7 0.4157086
4265 47 33 8 7 0.008452645
4266 48 33 8 7 0.08229688
4267 49 33 8 7 0.13774
4268 17 34 8 18 0.06324183
4269 45 34 8 7 0.8099884
4270 46 34 8 7 0.7108358
4271 47 34 8 7 0.09303052
4272 48 34 8 7 0.5207943
4273 46 35 8 7 0.1793296
4274 47 35 8 7 0.3904611
4275 48 35 8 11 0.7458887
4276 49 35 8 11 0.4466544
4277 50 35 8 11 0.4547338
4278 15 36 8 22 0.6131751
4279 16 36 8 22 0.3871942
4280 46 36 8 11 0.06235035
4281 47 36 8 11 0.7871617
4282 48 36 8 11 0.9563862
4283 49 36 8 11 0.1791691
4284 50 36 8 11 0.1893167
4285 51 36 8 11 0.5128233
4286 14 37 8 22 0.5912418
4287 15 37 8 22 0.2646602
4288 16 37 8 22 0.04475754
4289 17 37 8 22 0.3559572
4290 46 37 8 11 0.9917825
4291 47 37 8 11 0.3976646
4292 48 37 8 11 0.5318867
4293 49 37 8 11 0.6575632
4294 50 37 8 11 0.3921238
4295 51 37 8 11 0.4562677
4296 13 38 8 22 0.2243454
4297 14 38 8 22 0.4905413
4298 15 38 8 22 0.9511706
4299 16 38 8 22 0.6297763
4300 17 38 8 22 0.919928
4301 18 38 8 22 0.4571359
4302 46 38 8 11 0.1841239
4303 47 38 8 11 0.2187708
4304 48 38 8 11 0.3757158
4305 49 38 8 11 0.7962518
4306 50 38 8 11 0.8436609
4307 51 38 8 11 0.01836833
4308 13 39 8 22 0.003859538
4309 14 39 8 22 0.3986137
4310 15 39 8 22 0.7707722
4311 16 39 8 22 0.7724127
4312 17 39 8 22 0.8790274
4313 18 39 8 22 0.1096157
4314 19 39 8 22 0.3519433
4315 20 39 8 22 0.7578103
4316 45 39 8 11 0.1860554
4317 46 39 8 11 0.1046924
4318 47 39 8 11 0.5902706
4319 48 39 8 11 0.02615941
4320 49 39 8 11 0.4143232
4321 50 39 8 11 0.2265809
4322 51 39 8 11 0.2294351
4323 13 40 8 22 0.1230435
4324 14 40 8 22 0.9547881
4325 15 40 8 22 0.4690682
4326 16 40 8 22 0.1168841
4327 17 40 8 22 0.4832311
4328 18 40 8 22 0.387528
4329 19 40 8 22 0.2880209
4330 20 40 8 22 0.9923265
4331 21 40 8 22 0.6542168
4332 45 40 8 11 0.8268885
4333 46 40 8 11 0.7905188
4334 47 40 8 11 0.652248
4335 48 40 8 11 0.9365999
4336 49 40 8 11 0.7282673
4337 50 40 8 11 0.5346539
4338 51 40 8 11 0.8978746
4339 13 41 8 22 0.0237154
4340 14 41 8 22 0.1359594
4341 15 41 8 22 0.6293541
4342 16 41 8 22 0.1115006
4343 17 41 8 22 0.5841673
4344 18 41 8 22 0.8191649
4345 19 41 8 22 0.9491786
4346 20 41 8 22 0.3344241
4347 21 41 8 22 0.5067214
4348 43 41 8 11 0.6971636
4349 44 41 8 11 0.6629712
4350 45 41 8 11 0.147601
4351 46 41 8 11 0.7979634
4352 47 41 8 11 0.3165533
4353 48 41 8 11 0.2398168
4354 49 41 8 11 0.7247564
4355 50 41 8 11 0.9435218
4356 51 41 8 11 0.2418689
4357 13 42 8 22 0.8176868
4358 14 42 8 22 0.669086
4359 15 42 8 22 0.4685607
4360 16 42 8 22 0.44942
4361 17 42 8 22 0.9928085
4362 18 42 8 22 0.41544
4363 19 42 8 22 0.7210726
4364 20 42 8 22 0.772296
4365 21 42 8 22 0.3337974
4366 43 42 8 11 0.06000173
4367 44 42 8 11 0.8639101
4368 45 42 8 11 0.09552113
4369 46 42 8 11 0.05341823
4370 47 42 8 11 0.4655579
4371 48 42 8 11 0.3991765
4372 49 42 8 11 0.001498868
4373 50 42 8 11 0.001975781
4374 51 42 8 11 0.0007743556
4375 13 43 8 22 0.8366138
4376 14 43 8 22 0.5800624
4377 15 43 8 22 0.5984133
4378 16 43 8 22 0.2806822
4379 17 43 8 22 0.2513821
4380 18 43 8 22 0.5869985
4381 19 43 8 22 0.236095
4382 20 43 8 22 0.7477585
4383 43 43 8 11 0.833386
4384 44 43 8 11 0.1435789
4385 45 43 8 11 0.2595885
4386 46 43 8 11 0.5780608
4387 47 43 8 11 0.1752248
4388 48 43 8 11 0.6127688
4389 49 43 8 11 0.02790395
4390 50 43 8 11 0.04370257
4391 51 43 8 11 0.01214141
4392 13 44 8 22 0.2116324
4393 14 44 8 22 0.5289267
4394 15 44 8 22 0.2988188
4395 16 44 8 22 0.02646232
4396 17 44 8 22 0.2330064
4397 18 44 8 22 0.1559447
4398 19 44 8 22 0.1442997
4399 20 44 8 22 0.752629
4400 43 44 8 11 0.3788128
4401 44 44 8 11 0.8237596
4402 45 44 8 11 0.3600529
4403 46 44 8 11 0.9536254
4404 47 44 8 11 0.103381
4405 48 44 8 11 0.7605926
4406 49 44 8 11 0.612163
4407 50 44 8 11 0.03895436
4408 51 44 8 11 0.6797596
4409 13 45 8 22 0.299596
4410 14 45 8 22 0.1281189
4411 15 45 8 22 0.000999168
4412 16 45 8 22 0.9268402
4413 17 45 8 22 0.006928049
4414 18 45 8 22 0.2901824
4415 19 45 8 22 0.6930375
4416 20 45 8 22 0.3903836
4417 21 45 8 22 0.02043979
4418 43 45 8 11 0.223565
4419 44 45 8 11 0.02598186
4420 45 45 8 11 0.01839453
4421 46 45 8 11 0.202888
4422 47 45 8 11 0.1909973
4423 48 45 8 11 0.2058417
4424 49 45 8 11 0.429343
4425 50 45 8 11 0.1860186
4426 51 45 8 11 0.1056696
4427 14 46 8 22 0.4239616
4428 15 46 8 22 0.7759071
4429 16 46 8 22 0.2697274
4430 17 46 8 22 0.5417994
4431 18 46 8 22 0.2625267
4432 19 46 8 22 0.8422435
4433 20 46 8 22 0.5227259
4434 21 46 8 22 0.2382613
4435 43 46 8 11 0.2875773
4436 44 46 8 11 0.5918935
4437 45 46 8 11 0.1205823
4438 46 46 8 11 0.004508932
4439 47 46 8 11 0.06036287
4440 48 46 8 11 0.1194125
4441 49 46 8 11 0.07098167
4442 50 46 8 11 0.6224069
4443 51 46 8 11 0.9482915
4444 16 47 8 22 0.5811175
4445 17 47 8 22 0.6122918
4446 18 47 8 22 0.05254032
4447 19 47 8 22 0.2046965
4448 20 47 8 22 0.3678349
4449 43 47 8 11 0.3402826
4450 44 47 8 11 0.9999707
4451 45 47 8 11 0.1902364
4452 46 47 8 11 0.008104761
4453 47 47 8 11 0.0005685181
4454 48 47 8 11 0.3269663
4455 49 47 8 11 0.2682776
4456 50 47 8 11 0.2845646
4457 51 47 8 11 0.02161349
4458 16 48 8 22 0.3472904
4459 17 48 8 22 0.7034869
4460 18 48 8 22 0.3697581
4461 19 48 8 22 0.1803561
4462 43 48 8 11 0.2794218
4463 44 48 8 11 0.4047191
4464 45 48 8 11 0.8668948
4465 46 48 8 11 0.1757996
4466 47 48 8 11 0.1497043
4467 48 48 8 11 0.238311
4468 49 48 8 11 0.2095832
4469 50 48 8 11 0.03022753
4470 16 49 8 22 0.01990314
4471 17 49 8 22 0.9511379
4472 18 49 8 22 0.5271354
4473 43 49 8 11 0.07408774
4474 44 49 8 11 0.7012442
4475 45 49 8 11 0.6933753
4476 46 49 8 11 0.6397726
4477 47 49 8 11 0.03097112
4478 48 49 8 11 0.05760164
4479 49 49 8 11 0.04161528
4480 50 49 8 11 0.5812767
4481 16 50 8 22 0.002850641
4482 17 50 8 22 0.006415012
4483 18 50 8 22 0.1700466
4484 43 50 8 11 0.09992082
4485 44 50 8 11 0.5788637
4486 45 50 8 11 0.6584518
4487 46 50 8 11 0.5792043
4488 47 50 8 11 0.1390674
4489 48 50 8 6 0.2333063
4490 49 50 8 6 0.1237319
4491 50 50 8 6 0.5941207
4492 16 51 8 22 0.3913379
4493 17 51 8 22 0.3333894
4494 18 51 8 17 0.5317438
4495 19 51 8 17 0.62688
4496 20 51 8 17 0.8265774
4497 42 51 8 6 0.8512174
4498 43 51 8 6 0.07067439
4499 44 51 8 6 0.6402361
4500 45 51 8 6 0.7593162
4501 46 51 8 6 0.9323062
4502 47 51 8 6 0.2155343
4503 48 51 8 6 0.581939
4504 49 51 8 6 0.4881686
4505 50 51 8 6 0.1528868
4506 16 52 8 17 0.238525
4507 17 52 8 17 0.5708205
4508 18 52 8 17 0.1620359
4509 19 52 8 17 0.9075816
4510 20 52 8 17 0.5984324
4511 21 52 8 17 0.6379015
4512 42 52 8 6 0.5944542
4513 43 52 8 6 0.672188
4514 44 52 8 6 0.005759249
4515 45 52 8 6 0.1468402
4516 46 52 8 6 0.9501298
4517 47 52 8 6 0.01072237
4518 48 52 8 6 0.3867148
4519 49 52 8 6 0.9346315
4520 16 53 8 17 0.4302986
4521 17 53 8 17 0.4569819
4522 18 53 8 17 0.05180353
4523 19 53 8 17 0.1231039
4524 20 53 8 17 0.7801457
4525 21 53 8 17 0.9245956
4526 43 53 8 6 0.3664575
4527 44 53 8 6 0.001021823
4528 45 53 8 6 0.3621403
4529 46 53 8 6 0.3637038
4530 47 53 8 6 0.2935336
4531 48 53 8 6 0.4010858
4532 49 53 8 6 0.1029129
4533 17 54 8 17 0.09969465
4534 18 54 8 17 0.2962417
4535 19 54 8 17 0.01532372
4536 20 54 8 17 0.6226145
4537 21 54 8 17 0.01978422
4538 22 54 8 17 0.4806437
4539 42 54 8 6 0.02949616
4540 43 54 8 6 0.3787079
4541 44 54 8 6 0.8495244
4542 45 54 8 6 0.5734378
4543 46 54 8 6 0.125478
4544 47 54 8 6 0.204908
4545 48 54 8 6 0.8452543
4546 49 54 8 6 0.2498519
4547 18 55 8 17 0.93488
4548 19 55 8 17 0.05924005
4549 20 55 8 17 0.1701841
4550 21 55 8 17 0.4708108
4551 22 55 8 17 0.01196797
4552 23 55 8 17 0.4580689
4553 26 55 8 1 0.004239476
4554 27 55 8 1 0.2499502
4555 28 55 8 1 0.03738607
4556 29 55 8 1 0.1165181
4557 30 55 8 1 0.0243866
4558 41 55 8 6 0.002739647
4559 42 55 8 6 0.02451734
4560 43 55 8 6 0.3464399
4561 44 55 8 6 0.528243
4562 45 55 8 6 0.1069479
4563 46 55 8 6 0.7404744
4564 47 55 8 6 0.6140598
4565 48 55 8 6 0.05202092
4566 18 56 8 17 0.9632923
4567 19 56 8 17 0.1136869
4568 20 56 8 17 0.2386987
4569 21 56 8 17 0.2679157
4570 22 56 8 17 0.1603456
4571 23 56 8 17 0.9946519
4572 24 56 8 17 0.3701721
4573 25 56 8 17 0.4247918
4574 26 56 8 1 0.2625016
4575 27 56 8 1 0.5917523
4576 28 56 8 1 0.1318201
4577 29 56 8 1 0.04929788
4578 30 56 8 1 0.1831935
4579 35 56 8 1 0.9799597
4580 36 56 8 1 3.769338e-06
4581 40 56 8 6 0.626184
4582 41 56 8 6 0.2042671
4583 42 56 8 6 0.02480905
4584 43 56 8 6 0.08638126
4585 44 56 8 6 0.1991719
4586 45 56 8 6 0.2592206
4587 46 56 8 6 0.3726384
4588 47 56 8 6 0.5155161
4589 18 57 8 17 0.1056115
4590 19 57 8 17 0.8680439
4591 20 57 8 17 0.8709533
4592 21 57 8 17 0.2313821
4593 22 57 8 17 0.5470485
4594 23 57 8 17 0.6437004
4595 24 57 8 17 0.02547942
4596 25 57 8 17 0.4603623
4597 27 57 8 1 0.7874322
4598 28 57 8 1 0.0004714962
4599 29 57 8 1 9.090355e-07
4600 30 57 8 1 0.001414123
4601 31 57 8 1 0.1494133
4602 32 57 8 1 0.620969
4603 34 57 8 1 0.9027069
4604 35 57 8 1 0.01063524
4605 36 57 8 1 4.026331e-09
4606 40 57 8 6 0.6173125
4607 41 57 8 6 0.3340741
4608 42 57 8 6 0.92766
4609 43 57 8 6 0.2446995
4610 44 57 8 6 0.08055691
4611 45 57 8 6 0.06837913
4612 46 57 8 6 0.06379426
4613 20 58 8 17 0.8306442
4614 21 58 8 17 0.1990443
4615 22 58 8 17 0.0736317
4616 23 58 8 17 0.9731801
4617 24 58 8 17 0.9035898
4618 25 58 8 17 0.6050253
4619 27 58 8 1 0.5625641
4620 28 58 8 1 0.6771661
4621 29 58 8 1 6.5917e-05
4622 30 58 8 1 5.483171e-06
4623 31 58 8 1 0.000169225
4624 32 58 8 1 0.1290363
4625 33 58 8 1 0.6214865
4626 34 58 8 1 0.3038607
4627 35 58 8 1 0.2488161
4628 36 58 8 1 0.003942187
4629 40 58 8 6 0.3213857
4630 41 58 8 6 0.952506
4631 42 58 8 6 0.2277143
4632 43 58 8 6 0.8164332
4633 44 58 8 6 0.2520391
4634 45 58 8 6 0.107263
4635 20 59 8 17 0.7411839
4636 21 59 8 17 0.002387079
4637 22 59 8 17 0.009046976
4638 23 59 8 17 0.09454783
4639 24 59 8 17 0.9945621
4640 25 59 8 17 0.5035933
4641 28 59 8 1 4.018961e-06
4642 29 59 8 1 6.042715e-06
4643 30 59 8 1 0.3659657
4644 31 59 8 1 0.1234939
4645 32 59 8 1 0.01146629
4646 33 59 8 1 0.3608805
4647 34 59 8 1 0.2922379
4648 35 59 8 1 0.7810945
4649 36 59 8 1 0.05433851
4650 40 59 8 6 0.845912
4651 41 59 8 6 0.08620603
4652 42 59 8 6 0.3667582
4653 43 59 8 6 0.2599607
4654 44 59 8 6 0.2177662
4655 45 59 8 6 0.06512815
4656 21 60 8 17 0.005455896
4657 22 60 8 17 0.7903109
4658 23 60 8 17 0.5040419
4659 24 60 8 17 0.01171816
4660 25 60 8 17 0.1644052
4661 26 60 8 17 0.665406
4662 28 60 8 1 5.466738e-13
4663 29 60 8 1 2.012742e-09
4664 30 60 8 1 0.00560974
4665 31 60 8 1 0.06854056
4666 32 60 8 1 0.1417762
4667 33 60 8 1 0.003628295
4668 34 60 8 1 4.330482e-07
4669 35 60 8 1 1.70739e-08
4670 36 60 8 1 2.584339e-08
4671 41 60 8 6 0.006897774
4672 42 60 8 6 0.1429062
4673 43 60 8 6 0.7445637
4674 44 60 8 6 0.9375284
4675 45 60 8 6 0.494613
4676 29 61 8 1 2.138657e-08
4677 30 61 8 1 0.3496366
4678 31 61 8 1 0.6514415
4679 32 61 8 1 0.1682986
4680 33 61 8 1 2.53787e-05
4681 34 61 8 1 1.769413e-08
4682 35 61 8 1 3.13508e-09
4683 36 61 8 1 4.38017e-06
4684 29 62 8 1 0.01531823
4685 30 62 8 1 0.007172362
4686 31 62 8 1 0.1518902
4687 32 62 8 1 0.6505589
4688 33 62 8 1 0.0001062488
4689 34 62 8 1 1.630301e-06
4690 35 62 8 1 3.919553e-05
4691 36 62 8 1 0.2318868
